Time,Load (%),Temperature (C),Memory (MB),Stress_Level,Suggestion
1774682206.7849748,13.0,72.0,273.0,Low Stress,Increase workload
1774682206.8235183,13.0,72.0,273.0,Low Stress,Increase workload
1774682206.8615391,13.0,72.0,273.0,Low Stress,Increase workload
1774682206.9086428,13.0,72.0,273.0,Low Stress,Increase workload
1774682206.9512904,13.0,72.0,273.0,Low Stress,Increase workload
1774682206.9948967,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.0345035,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.0735502,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.1143348,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.152835,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.1925778,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.2317643,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.2713456,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.3118467,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.350841,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.3905468,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.4299266,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.469533,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.5082316,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.548067,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.5877454,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.6262932,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.6657186,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.7076461,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.7511122,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.7906826,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.8297105,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.8688717,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.9113398,13.0,72.0,273.0,Low Stress,Increase workload
1774682207.961333,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.003046,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.0456734,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.0875087,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.128362,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.167916,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.2074354,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.246853,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.2859957,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.3258455,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.3655114,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.4066782,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.446986,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.4870605,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.5264275,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.566834,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.6052158,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.6436417,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.68275,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.7255788,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.7653966,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.8064082,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.8462307,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.8875875,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.9289799,13.0,72.0,273.0,Low Stress,Increase workload
1774682208.9864275,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.0282385,11.0,72.0,273.0,Low Stress,Increase workload
1774682209.0709195,11.0,72.0,273.0,Low Stress,Increase workload
1774682209.1125705,11.0,72.0,273.0,Low Stress,Increase workload
1774682209.1523252,11.0,72.0,273.0,Low Stress,Increase workload
1774682209.191937,11.0,72.0,273.0,Low Stress,Increase workload
1774682209.2317734,12.0,72.0,273.0,Low Stress,Increase workload
1774682209.2714736,12.0,72.0,273.0,Low Stress,Increase workload
1774682209.3111799,12.0,72.0,273.0,Low Stress,Increase workload
1774682209.3511267,12.0,72.0,273.0,Low Stress,Increase workload
1774682209.390502,12.0,72.0,273.0,Low Stress,Increase workload
1774682209.4318209,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.472688,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.5123138,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.5511613,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.590321,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.6294415,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.6685853,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.7079294,13.0,73.0,273.0,Low Stress,Increase workload
1774682209.751217,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.790656,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.8301039,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.8723454,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.9137595,13.0,72.0,273.0,Low Stress,Increase workload
1774682209.9541643,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.011514,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.0532668,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.0938752,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.1350796,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.1755908,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.230624,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.2929218,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.3494155,13.0,72.0,273.0,Low Stress,Increase workload
1774682210.4012299,8.0,72.0,273.0,Low Stress,Increase workload
1774682210.4563549,8.0,72.0,273.0,Low Stress,Increase workload
1774682210.5095935,8.0,72.0,273.0,Low Stress,Increase workload
1774682210.560512,8.0,72.0,273.0,Low Stress,Increase workload
1774682210.6094563,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.6600277,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.7113671,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.766208,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.814246,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.861895,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.911033,10.0,72.0,273.0,Low Stress,Increase workload
1774682210.9602852,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.0272472,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.0767982,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.1235733,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.1702065,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.2174335,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.2645087,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.3120277,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.3592532,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.4064388,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.452487,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.4994648,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.545385,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.5945551,10.0,72.0,273.0,Low Stress,Increase workload
1774682211.6472185,11.0,72.0,273.0,Low Stress,Increase workload
1774682211.7024581,11.0,72.0,273.0,Low Stress,Increase workload
1774682211.7610402,11.0,72.0,273.0,Low Stress,Increase workload
1774682211.815851,9.0,72.0,273.0,Low Stress,Increase workload
1774682211.864132,9.0,72.0,273.0,Low Stress,Increase workload
1774682211.9198322,9.0,72.0,273.0,Low Stress,Increase workload
1774682211.982173,9.0,72.0,273.0,Low Stress,Increase workload
1774682212.0383778,10.0,72.0,273.0,Low Stress,Increase workload
1774682212.107642,10.0,72.0,273.0,Low Stress,Increase workload
1774682212.1662958,10.0,72.0,273.0,Low Stress,Increase workload
1774682212.2247021,8.0,72.0,273.0,Low Stress,Increase workload
1774682212.2671094,8.0,72.0,273.0,Low Stress,Increase workload
1774682212.3090882,8.0,72.0,273.0,Low Stress,Increase workload
1774682212.3509293,8.0,72.0,273.0,Low Stress,Increase workload
1774682212.3929749,8.0,72.0,273.0,Low Stress,Increase workload
1774682212.4328532,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.4730825,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.5122192,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.5523102,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.592453,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.6342502,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.6750808,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.716779,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.7565627,13.0,73.0,273.0,Low Stress,Increase workload
1774682212.7972186,13.0,72.0,273.0,Low Stress,Increase workload
1774682212.8369792,12.0,73.0,273.0,Low Stress,Increase workload
1774682212.8779242,12.0,72.0,273.0,Low Stress,Increase workload
1774682212.918417,12.0,73.0,273.0,Low Stress,Increase workload
1774682212.9578576,12.0,73.0,273.0,Low Stress,Increase workload
1774682212.9990337,12.0,73.0,273.0,Low Stress,Increase workload
1774682213.0391924,12.0,73.0,273.0,Low Stress,Increase workload
1774682213.08519,12.0,73.0,273.0,Low Stress,Increase workload
1774682213.1276298,12.0,72.0,273.0,Low Stress,Increase workload
1774682213.1685922,12.0,72.0,273.0,Low Stress,Increase workload
1774682213.2122808,11.0,72.0,273.0,Low Stress,Increase workload
1774682213.2552865,11.0,72.0,273.0,Low Stress,Increase workload
1774682213.2967224,11.0,73.0,273.0,Low Stress,Increase workload
1774682213.3377428,11.0,73.0,273.0,Low Stress,Increase workload
1774682213.379121,11.0,73.0,273.0,Low Stress,Increase workload
1774682213.421337,13.0,73.0,273.0,Low Stress,Increase workload
1774682213.4673743,13.0,72.0,273.0,Low Stress,Increase workload
1774682213.5228674,13.0,72.0,273.0,Low Stress,Increase workload
1774682213.5653336,13.0,73.0,273.0,Low Stress,Increase workload
1774682213.605861,13.0,72.0,273.0,Low Stress,Increase workload
1774682213.6448328,10.0,72.0,273.0,Low Stress,Increase workload
1774682213.6831856,10.0,72.0,273.0,Low Stress,Increase workload
1774682213.7251453,10.0,72.0,273.0,Low Stress,Increase workload
1774682213.764712,10.0,73.0,273.0,Low Stress,Increase workload
1774682213.803689,10.0,73.0,273.0,Low Stress,Increase workload
1774682213.8435562,13.0,72.0,273.0,Low Stress,Increase workload
1774682213.8825765,13.0,73.0,273.0,Low Stress,Increase workload
1774682213.921023,13.0,73.0,273.0,Low Stress,Increase workload
1774682213.9599683,13.0,72.0,273.0,Low Stress,Increase workload
1774682213.9993277,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.0382018,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.0765305,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.125775,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.1670525,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.2077448,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.2481692,10.0,73.0,273.0,Low Stress,Increase workload
1774682214.2879667,10.0,73.0,273.0,Low Stress,Increase workload
1774682214.3268468,10.0,73.0,273.0,Low Stress,Increase workload
1774682214.3657055,10.0,73.0,273.0,Low Stress,Increase workload
1774682214.4047241,10.0,73.0,273.0,Low Stress,Increase workload
1774682214.4439478,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.483424,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.5219545,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.561087,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.6044173,15.0,73.0,273.0,Low Stress,Increase workload
1774682214.6453998,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.68413,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.7263348,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.7649167,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.8031764,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.8416488,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.8806863,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.9200387,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.95969,13.0,73.0,273.0,Low Stress,Increase workload
1774682214.9991198,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.039168,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.0814118,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.1232865,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.1738617,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.2163217,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.256222,10.0,73.0,273.0,Low Stress,Increase workload
1774682215.295229,10.0,73.0,273.0,Low Stress,Increase workload
1774682215.3342001,10.0,73.0,273.0,Low Stress,Increase workload
1774682215.3732603,10.0,73.0,273.0,Low Stress,Increase workload
1774682215.412975,10.0,73.0,273.0,Low Stress,Increase workload
1774682215.4533677,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682215.4926543,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682215.5329733,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682215.5759733,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682215.617614,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682215.6606753,12.0,73.0,273.0,Low Stress,Increase workload
1774682215.7005434,12.0,73.0,273.0,Low Stress,Increase workload
1774682215.7473495,12.0,73.0,273.0,Low Stress,Increase workload
1774682215.7888343,12.0,73.0,273.0,Low Stress,Increase workload
1774682215.8301752,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.8703227,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.9100282,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.9487174,13.0,73.0,273.0,Low Stress,Increase workload
1774682215.9879317,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.0286946,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.069158,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.11062,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.154062,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.2011523,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.240073,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.2786417,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.3174365,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.356076,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.3954766,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.4352748,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.4785047,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.5202076,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.5628917,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.6036649,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.6440458,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.6848145,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.728744,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.7698774,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.8116438,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.8518434,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.8924763,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.9345887,13.0,73.0,273.0,Low Stress,Increase workload
1774682216.9746792,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.013504,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.051918,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.0905058,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.1286044,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.1675587,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.2224448,13.0,73.0,273.0,Low Stress,Increase workload
1774682217.262643,10.0,73.0,273.0,Low Stress,Increase workload
1774682217.3020902,10.0,73.0,273.0,Low Stress,Increase workload
1774682217.3412104,10.0,73.0,273.0,Low Stress,Increase workload
1774682217.3801227,10.0,73.0,273.0,Low Stress,Increase workload
1774682217.4186761,10.0,73.0,273.0,Low Stress,Increase workload
1774682217.4578633,15.0,73.0,273.0,Low Stress,Increase workload
1774682217.4982705,15.0,73.0,273.0,Low Stress,Increase workload
1774682217.538922,15.0,73.0,273.0,Low Stress,Increase workload
1774682217.578241,15.0,73.0,273.0,Low Stress,Increase workload
1774682217.6155844,15.0,73.0,273.0,Low Stress,Increase workload
1774682217.6562102,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.694865,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.7393513,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.7797372,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.8205807,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.8605359,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.8998463,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.9398212,12.0,73.0,273.0,Low Stress,Increase workload
1774682217.9794948,12.0,73.0,273.0,Low Stress,Increase workload
1774682218.0190043,12.0,73.0,273.0,Low Stress,Increase workload
1774682218.05744,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682218.0963118,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682218.1347637,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682218.1738317,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682218.2145565,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682218.262341,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.3021185,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.3466754,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.386097,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.4248796,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.4639606,11.0,73.0,273.0,Low Stress,Increase workload
1774682218.5039525,11.0,73.0,273.0,Low Stress,Increase workload
1774682218.5435262,11.0,73.0,273.0,Low Stress,Increase workload
1774682218.5825505,11.0,73.0,273.0,Low Stress,Increase workload
1774682218.621853,11.0,73.0,273.0,Low Stress,Increase workload
1774682218.6600895,15.0,73.0,273.0,Low Stress,Increase workload
1774682218.698318,15.0,73.0,273.0,Low Stress,Increase workload
1774682218.7379663,15.0,73.0,273.0,Low Stress,Increase workload
1774682218.776676,15.0,73.0,273.0,Low Stress,Increase workload
1774682218.8170025,15.0,73.0,273.0,Low Stress,Increase workload
1774682218.8553085,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.8936567,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.9326148,13.0,73.0,273.0,Low Stress,Increase workload
1774682218.971707,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.0110145,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.051902,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.0920684,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.1343129,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.173381,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.2138813,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.2630277,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.304003,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.3447452,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.3833573,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.421708,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.4605038,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.4993966,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.5391932,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.5783057,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.617641,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.65674,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.6948726,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.7414296,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.7804203,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.8188748,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.8575447,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.896287,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.9353547,13.0,73.0,273.0,Low Stress,Increase workload
1774682219.974934,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.0142996,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.054357,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.0926847,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.1343958,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.1754234,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.2139752,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.253761,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.30751,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.3463926,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.3858624,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.4255283,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.464487,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.50288,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.5430074,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.5852716,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.6280804,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.6699398,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.7113173,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.7572281,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.7979612,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.8385618,13.0,73.0,273.0,Low Stress,Increase workload
1774682220.8780067,10.0,73.0,273.0,Low Stress,Increase workload
1774682220.9178612,10.0,73.0,273.0,Low Stress,Increase workload
1774682220.9578927,10.0,73.0,273.0,Low Stress,Increase workload
1774682220.9976673,10.0,73.0,273.0,Low Stress,Increase workload
1774682221.0386858,10.0,73.0,273.0,Low Stress,Increase workload
1774682221.0782213,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.1190097,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.1582248,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.1973765,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.2370992,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.276396,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.3273852,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.3678496,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.4073534,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.4461188,12.0,73.0,273.0,Low Stress,Increase workload
1774682221.4869552,12.0,73.0,273.0,Low Stress,Increase workload
1774682221.527856,12.0,73.0,273.0,Low Stress,Increase workload
1774682221.5707684,12.0,73.0,273.0,Low Stress,Increase workload
1774682221.612743,12.0,73.0,273.0,Low Stress,Increase workload
1774682221.6534889,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.6941214,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.7398894,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.7814116,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.8208268,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.8598452,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.899248,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.9382012,13.0,73.0,273.0,Low Stress,Increase workload
1774682221.9771886,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.0167172,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.059525,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.099484,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.1399288,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.1789148,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.2181928,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.2755933,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.3490515,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.4056103,13.0,73.0,273.0,Low Stress,Increase workload
1774682222.4569502,8.0,73.0,273.0,Low Stress,Increase workload
1774682222.5117779,8.0,73.0,273.0,Low Stress,Increase workload
1774682222.5671773,8.0,73.0,273.0,Low Stress,Increase workload
1774682222.6181035,8.0,73.0,273.0,Low Stress,Increase workload
1774682222.6720467,10.0,73.0,273.0,Low Stress,Increase workload
1774682222.7246206,10.0,73.0,273.0,Low Stress,Increase workload
1774682222.7778037,10.0,73.0,273.0,Low Stress,Increase workload
1774682222.8269095,10.0,73.0,273.0,Low Stress,Increase workload
1774682222.876786,10.0,73.0,273.0,Low Stress,Increase workload
1774682222.9272406,10.0,73.0,273.0,Low Stress,Increase workload
1774682222.9768693,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.028204,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.0800877,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.1290388,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.1771023,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.225472,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.2723389,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.3199644,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.3718913,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.4365122,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.4839976,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.5330343,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.5839903,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.6362076,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.6896822,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.7485287,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.8067608,10.0,73.0,273.0,Low Stress,Increase workload
1774682223.8597927,8.0,73.0,273.0,Low Stress,Increase workload
1774682223.9100716,8.0,73.0,273.0,Low Stress,Increase workload
1774682223.9674416,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.027022,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.0833647,10.0,73.0,273.0,Low Stress,Increase workload
1774682224.146616,10.0,73.0,273.0,Low Stress,Increase workload
1774682224.2055929,10.0,73.0,273.0,Low Stress,Increase workload
1774682224.2623787,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.3032267,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.3446336,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.385222,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.4283907,8.0,73.0,273.0,Low Stress,Increase workload
1774682224.4783576,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.5191019,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.5606005,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.6029549,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.6456084,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.6865718,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.7300549,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.7702572,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.8087485,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.8468585,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.8863254,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.9273021,13.0,73.0,273.0,Low Stress,Increase workload
1774682224.9685118,13.0,73.0,273.0,Low Stress,Increase workload
